Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2017,2017,kg/ha,41.74,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2017,2017,kg/cap,3.7,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5510,Production,3104,Nutrient potash K2O (total),2018,2018,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5610,Import quantity,3104,Nutrient potash K2O (total),2018,2018,t,437646.91,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5910,Export quantity,3104,Nutrient potash K2O (total),2018,2018,t,328696.93,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5157,Agricultural Use,3104,Nutrient potash K2O (total),2018,2018,t,58328,A,Official figure
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2018,2018,kg/ha,38.55,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2018,2018,kg/cap,3.35,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5510,Production,3104,Nutrient potash K2O (total),2019,2019,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5610,Import quantity,3104,Nutrient potash K2O (total),2019,2019,t,383453.09,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5910,Export quantity,3104,Nutrient potash K2O (total),2019,2019,t,346209.01,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5157,Agricultural Use,3104,Nutrient potash K2O (total),2019,2019,t,55989,A,Official figure
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2019,2019,kg/ha,37.37,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2019,2019,kg/cap,3.19,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5510,Production,3104,Nutrient potash K2O (total),2020,2020,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5610,Import quantity,3104,Nutrient potash K2O (total),2020,2020,t,447402.35,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5910,Export quantity,3104,Nutrient potash K2O (total),2020,2020,t,356066.71,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5157,Agricultural Use,3104,Nutrient potash K2O (total),2020,2020,t,52654,A,Official figure
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2020,2020,kg/ha,35.37,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2020,2020,kg/cap,2.99,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5510,Production,3104,Nutrient potash K2O (total),2021,2021,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5610,Import quantity,3104,Nutrient potash K2O (total),2021,2021,t,476412.34,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5910,Export quantity,3104,Nutrient potash K2O (total),2021,2021,t,378747.31,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5157,Agricultural Use,3104,Nutrient potash K2O (total),2021,2021,t,55000,A,Official figure
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2021,2021,kg/ha,37.02,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2021,2021,kg/cap,3.1,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5510,Production,3104,Nutrient potash K2O (total),2022,2022,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5610,Import quantity,3104,Nutrient potash K2O (total),2022,2022,t,322827.53,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5910,Export quantity,3104,Nutrient potash K2O (total),2022,2022,t,388082.3,I,Imputed value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5157,Agricultural Use,3104,Nutrient potash K2O (total),2022,2022,t,45700,A,Official figure
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5159,Use per area of cropland,3104,Nutrient potash K2O (total),2022,2022,kg/ha,30.7,E,Estimated value
RFN,Fertilizers by Nutrient,528,Netherlands (Kingdom of the),5172,Use per capita,3104,Nutrient potash K2O (total),2022,2022,kg/cap,2.55,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2010,2010,t,833.97,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2010,2010,t,94.27,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2010,2010,t,94,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,0.06,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2010,2010,kg/cap,0.01,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2011,2011,t,112.05,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2011,2011,t,15.27,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2011,2011,t,77,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,0.05,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2011,2011,kg/cap,0.01,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2012,2012,t,2304.4,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2012,2012,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2012,2012,t,2307,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,1.49,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2012,2012,kg/cap,0.21,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2013,2013,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2013,2013,t,6718.98,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2013,2013,t,4.55,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2013,2013,t,6722,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,4.28,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2013,2013,kg/cap,0.61,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2014,2014,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2014,2014,t,6941.14,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2014,2014,t,10.81,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2014,2014,t,6937,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,4.35,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2014,2014,kg/cap,0.61,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2015,2015,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2015,2015,t,9366.09,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2015,2015,t,0.26,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2015,2015,t,9366,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2015,2015,kg/ha,5.86,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2015,2015,kg/cap,0.8,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2016,2016,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2016,2016,t,3460.41,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2016,2016,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2016,2016,t,3460,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2016,2016,kg/ha,2.17,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2016,2016,kg/cap,0.29,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2017,2017,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2017,2017,t,8565.76,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2017,2017,t,3.02,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2017,2017,t,8563,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2017,2017,kg/ha,5.36,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2017,2017,kg/cap,0.7,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2018,2018,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2018,2018,t,7562.71,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2018,2018,t,1.5,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2018,2018,t,7561,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2018,2018,kg/ha,4.89,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2018,2018,kg/cap,0.61,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2019,2019,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2019,2019,t,10628.85,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2019,2019,t,0.49,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2019,2019,t,10628,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2019,2019,kg/ha,7.08,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2019,2019,kg/cap,0.83,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2020,2020,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2020,2020,t,12530.48,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2020,2020,t,0.84,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2020,2020,t,12530,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2020,2020,kg/ha,8.03,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2020,2020,kg/cap,0.96,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2021,2021,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2021,2021,t,10592.35,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2021,2021,t,20.37,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2021,2021,t,10572,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2021,2021,kg/ha,6.53,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2021,2021,kg/cap,0.79,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3102,Nutrient nitrogen N (total),2022,2022,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3102,Nutrient nitrogen N (total),2022,2022,t,15116.85,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3102,Nutrient nitrogen N (total),2022,2022,t,14.4,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2022,2022,t,15102,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2022,2022,kg/ha,9.51,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3102,Nutrient nitrogen N (total),2022,2022,kg/cap,1.11,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,2461.81,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,0.46,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,718.86,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,0.11,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2011,2011,t,31,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/ha,0.02,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/cap,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,2833.79,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2012,2012,t,2858,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/ha,1.85,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/cap,0.26,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,4276.18,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,0.08,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2013,2013,t,4281,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/ha,2.73,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/cap,0.39,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3103,Nutrient phosphate P2O5 (total),2014,2014,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,4630.83,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2014,2014,t,4633,I,Imputed value
RFN,Fertilizers by Nutrient,646,Rwanda,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/ha,2.9,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/cap,0.41,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5510,Production,3103,Nutrient phosphate P2O5 (total),2015,2015,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,646,Rwanda,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2015,2015,t,7315.28,I,Imputed value
